surrogate,sample_id,speaker_id,ground_truth_emotion,target_emotion,whitebox_success,adv_audio_path,original_audio_path,wav_exists,snr_db
voxtral_cn,00153_0002_sad_0002_001169,0002,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0002\00153_0002_sad_0002_001169.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0002/Sad/0002_001169.wav,True,23.461291149262806
voxtral_cn,00154_0002_sad_0002_001371,0002,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0002\00154_0002_sad_0002_001371.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0002/Sad/0002_001371.wav,True,24.570998257033317
voxtral_cn,00155_0002_sad_0002_001220,0002,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0002\00155_0002_sad_0002_001220.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0002/Sad/0002_001220.wav,True,37.95346617876005
voxtral_cn,00156_0002_sad_0002_001120,0002,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0002\00156_0002_sad_0002_001120.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0002/Sad/0002_001120.wav,True,25.52820837432858
voxtral_cn,00157_0002_sad_0002_001311,0002,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0002\00157_0002_sad_0002_001311.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0002/Sad/0002_001311.wav,True,29.501661323919528
voxtral_cn,00158_0002_sad_0002_001141,0002,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0002\00158_0002_sad_0002_001141.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0002/Sad/0002_001141.wav,True,28.801995097609133
voxtral_cn,00159_0002_sad_0002_001148,0002,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0002\00159_0002_sad_0002_001148.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0002/Sad/0002_001148.wav,True,23.246089430598722
voxtral_cn,00160_0002_sad_0002_001171,0002,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0002\00160_0002_sad_0002_001171.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0002/Sad/0002_001171.wav,True,28.405404091671983
voxtral_cn,00161_0002_sad_0002_001237,0002,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0002\00161_0002_sad_0002_001237.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0002/Sad/0002_001237.wav,True,30.22424141126724
voxtral_cn,00162_0002_sad_0002_001159,0002,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0002\00162_0002_sad_0002_001159.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0002/Sad/0002_001159.wav,True,22.93485153061969
voxtral_cn,00163_0002_sad_0002_001369,0002,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0002\00163_0002_sad_0002_001369.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0002/Sad/0002_001369.wav,True,30.670448289900406
voxtral_cn,00164_0002_sad_0002_001356,0002,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0002\00164_0002_sad_0002_001356.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0002/Sad/0002_001356.wav,True,30.566426193099847
voxtral_cn,00165_0002_sad_0002_001251,0002,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0002\00165_0002_sad_0002_001251.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0002/Sad/0002_001251.wav,True,30.023478962564226
voxtral_cn,00166_0002_sad_0002_001295,0002,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0002\00166_0002_sad_0002_001295.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0002/Sad/0002_001295.wav,True,29.229645810029233
voxtral_cn,00167_0002_sad_0002_001223,0002,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0002\00167_0002_sad_0002_001223.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0002/Sad/0002_001223.wav,True,29.227244274155048
voxtral_cn,00168_0002_sad_0002_001368,0002,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0002\00168_0002_sad_0002_001368.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0002/Sad/0002_001368.wav,True,27.53759975795122
voxtral_cn,00169_0002_sad_0002_001372,0002,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0002\00169_0002_sad_0002_001372.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0002/Sad/0002_001372.wav,True,28.618206909905183
voxtral_cn,00170_0002_sad_0002_001331,0002,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0002\00170_0002_sad_0002_001331.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0002/Sad/0002_001331.wav,True,31.122503622919876
voxtral_cn,00171_0002_sad_0002_001064,0002,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0002\00171_0002_sad_0002_001064.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0002/Sad/0002_001064.wav,True,32.562124922198365
voxtral_cn,00172_0002_sad_0002_001076,0002,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0002\00172_0002_sad_0002_001076.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0002/Sad/0002_001076.wav,True,25.803200671674492
voxtral_cn,00173_0002_sad_0002_001242,0002,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0002\00173_0002_sad_0002_001242.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0002/Sad/0002_001242.wav,True,30.654302872335506
voxtral_cn,00174_0002_sad_0002_001390,0002,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0002\00174_0002_sad_0002_001390.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0002/Sad/0002_001390.wav,True,43.078995412846254
voxtral_cn,00050_0003_sad_0003_001082,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00050_0003_sad_0003_001082.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001082.wav,True,20.5210306981914
voxtral_cn,00051_0003_sad_0003_001349,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00051_0003_sad_0003_001349.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001349.wav,True,4.577162994518677
voxtral_cn,00052_0003_sad_0003_001227,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00052_0003_sad_0003_001227.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001227.wav,True,12.041323133677611
voxtral_cn,00053_0003_sad_0003_001051,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00053_0003_sad_0003_001051.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001051.wav,True,28.236336992523686
voxtral_cn,00054_0003_sad_0003_001317,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00054_0003_sad_0003_001317.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001317.wav,True,14.551743363268175
voxtral_cn,00055_0003_sad_0003_001121,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00055_0003_sad_0003_001121.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001121.wav,True,13.811643602490008
voxtral_cn,00056_0003_sad_0003_001123,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00056_0003_sad_0003_001123.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001123.wav,True,13.154580673071157
voxtral_cn,00057_0003_sad_0003_001079,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00057_0003_sad_0003_001079.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001079.wav,True,18.504689484331916
voxtral_cn,00058_0003_sad_0003_001313,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00058_0003_sad_0003_001313.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001313.wav,True,13.117761238937442
voxtral_cn,00059_0003_sad_0003_001059,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00059_0003_sad_0003_001059.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001059.wav,True,14.661989942957323
voxtral_cn,00060_0003_sad_0003_001357,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00060_0003_sad_0003_001357.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001357.wav,True,4.859574506203497
voxtral_cn,00061_0003_sad_0003_001347,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00061_0003_sad_0003_001347.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001347.wav,True,7.69765247365286
voxtral_cn,00062_0003_sad_0003_001160,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00062_0003_sad_0003_001160.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001160.wav,True,8.775172091318176
voxtral_cn,00063_0003_sad_0003_001165,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00063_0003_sad_0003_001165.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001165.wav,True,12.937802014612942
voxtral_cn,00064_0003_sad_0003_001350,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00064_0003_sad_0003_001350.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001350.wav,True,5.339401266043583
voxtral_cn,00065_0003_sad_0003_001144,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00065_0003_sad_0003_001144.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001144.wav,True,6.173916127335046
voxtral_cn,00066_0003_sad_0003_001384,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00066_0003_sad_0003_001384.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001384.wav,True,12.671289466194276
voxtral_cn,00067_0003_sad_0003_001310,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00067_0003_sad_0003_001310.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001310.wav,True,8.120141121585853
voxtral_cn,00068_0003_sad_0003_001321,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00068_0003_sad_0003_001321.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001321.wav,True,2.9922206167382592
voxtral_cn,00069_0003_sad_0003_001397,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00069_0003_sad_0003_001397.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001397.wav,True,12.326384953224384
voxtral_cn,00070_0003_sad_0003_001289,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00070_0003_sad_0003_001289.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001289.wav,True,20.621890295529944
voxtral_cn,00071_0003_sad_0003_001262,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00071_0003_sad_0003_001262.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001262.wav,True,15.98124108707747
voxtral_cn,00072_0003_sad_0003_001277,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00072_0003_sad_0003_001277.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001277.wav,True,11.49897335819654
voxtral_cn,00073_0003_sad_0003_001202,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00073_0003_sad_0003_001202.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001202.wav,True,10.378577804126367
voxtral_cn,00074_0003_sad_0003_001171,0003,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0003\00074_0003_sad_0003_001171.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0003/Sad/0003_001171.wav,True,10.207575450413186
voxtral_cn,00950_0004_sad_0004_001127,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00950_0004_sad_0004_001127.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001127.wav,True,21.73567461049096
voxtral_cn,00951_0004_sad_0004_001145,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00951_0004_sad_0004_001145.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001145.wav,True,15.73021976320687
voxtral_cn,00952_0004_sad_0004_001070,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00952_0004_sad_0004_001070.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001070.wav,True,15.520418470183035
voxtral_cn,00953_0004_sad_0004_001274,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00953_0004_sad_0004_001274.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001274.wav,True,13.043819611464237
voxtral_cn,00954_0004_sad_0004_001123,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00954_0004_sad_0004_001123.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001123.wav,True,28.313801033070828
voxtral_cn,00955_0004_sad_0004_001272,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00955_0004_sad_0004_001272.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001272.wav,True,15.07899993807111
voxtral_cn,00956_0004_sad_0004_001232,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00956_0004_sad_0004_001232.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001232.wav,True,14.485114501396321
voxtral_cn,00957_0004_sad_0004_001320,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00957_0004_sad_0004_001320.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001320.wav,True,13.903262693477
voxtral_cn,00958_0004_sad_0004_001203,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00958_0004_sad_0004_001203.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001203.wav,True,11.620038995319566
voxtral_cn,00959_0004_sad_0004_001379,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00959_0004_sad_0004_001379.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001379.wav,True,11.114785414081222
voxtral_cn,00960_0004_sad_0004_001281,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00960_0004_sad_0004_001281.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001281.wav,True,11.613344067272259
voxtral_cn,00961_0004_sad_0004_001177,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00961_0004_sad_0004_001177.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001177.wav,True,13.950547822359766
voxtral_cn,00962_0004_sad_0004_001189,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00962_0004_sad_0004_001189.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001189.wav,True,10.422088395963492
voxtral_cn,00963_0004_sad_0004_001216,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00963_0004_sad_0004_001216.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001216.wav,True,13.763103236036747
voxtral_cn,00964_0004_sad_0004_001225,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00964_0004_sad_0004_001225.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001225.wav,True,12.416935263466097
voxtral_cn,00965_0004_sad_0004_001309,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00965_0004_sad_0004_001309.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001309.wav,True,13.414197533419287
voxtral_cn,00966_0004_sad_0004_001347,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00966_0004_sad_0004_001347.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001347.wav,True,14.998944971035229
voxtral_cn,00967_0004_sad_0004_001179,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00967_0004_sad_0004_001179.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001179.wav,True,15.23593297430319
voxtral_cn,00968_0004_sad_0004_001198,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00968_0004_sad_0004_001198.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001198.wav,True,9.029572933998002
voxtral_cn,00970_0004_sad_0004_001133,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00970_0004_sad_0004_001133.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001133.wav,True,18.81299998159537
voxtral_cn,00971_0004_sad_0004_001351,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00971_0004_sad_0004_001351.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001351.wav,True,15.41415040208703
voxtral_cn,00972_0004_sad_0004_001326,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00972_0004_sad_0004_001326.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001326.wav,True,13.90054561893283
voxtral_cn,00973_0004_sad_0004_001396,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00973_0004_sad_0004_001396.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001396.wav,True,16.54097451782568
voxtral_cn,00974_0004_sad_0004_001153,0004,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0004\00974_0004_sad_0004_001153.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0004/Sad/0004_001153.wav,True,16.175887624681508
voxtral_cn,00650_0005_sad_0005_001159,0005,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0005\00650_0005_sad_0005_001159.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0005/Sad/0005_001159.wav,True,2.8606675028296773
voxtral_cn,00651_0005_sad_0005_001077,0005,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0005\00651_0005_sad_0005_001077.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0005/Sad/0005_001077.wav,True,4.034373647457172
voxtral_cn,00652_0005_sad_0005_001288,0005,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0005\00652_0005_sad_0005_001288.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0005/Sad/0005_001288.wav,True,-1.8643364551946742
voxtral_cn,00653_0005_sad_0005_001386,0005,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0005\00653_0005_sad_0005_001386.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0005/Sad/0005_001386.wav,True,-1.0642992319935043
voxtral_cn,00654_0005_sad_0005_001209,0005,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0005\00654_0005_sad_0005_001209.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0005/Sad/0005_001209.wav,True,9.564293714000792
voxtral_cn,00655_0005_sad_0005_001128,0005,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0005\00655_0005_sad_0005_001128.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0005/Sad/0005_001128.wav,True,10.54137120471012
voxtral_cn,00656_0005_sad_0005_001199,0005,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0005\00656_0005_sad_0005_001199.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0005/Sad/0005_001199.wav,True,5.471560886032121
voxtral_cn,00657_0005_sad_0005_001173,0005,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0005\00657_0005_sad_0005_001173.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0005/Sad/0005_001173.wav,True,2.042083753209991
voxtral_cn,00658_0005_sad_0005_001233,0005,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0005\00658_0005_sad_0005_001233.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0005/Sad/0005_001233.wav,True,3.2674046683980955
voxtral_cn,00659_0005_sad_0005_001223,0005,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0005\00659_0005_sad_0005_001223.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0005/Sad/0005_001223.wav,True,1.9347168646094424
voxtral_cn,00660_0005_sad_0005_001303,0005,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0005\00660_0005_sad_0005_001303.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0005/Sad/0005_001303.wav,True,0.4300958937807893
voxtral_cn,00661_0005_sad_0005_001055,0005,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0005\00661_0005_sad_0005_001055.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0005/Sad/0005_001055.wav,True,-0.7768597669019667
voxtral_cn,00662_0005_sad_0005_001231,0005,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0005\00662_0005_sad_0005_001231.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0005/Sad/0005_001231.wav,True,2.0598559390448923
voxtral_cn,00663_0005_sad_0005_001182,0005,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0005\00663_0005_sad_0005_001182.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0005/Sad/0005_001182.wav,True,11.9256404320019
voxtral_cn,00664_0005_sad_0005_001291,0005,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0005\00664_0005_sad_0005_001291.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0005/Sad/0005_001291.wav,True,-0.1609492395871168
voxtral_cn,00665_0005_sad_0005_001108,0005,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0005\00665_0005_sad_0005_001108.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0005/Sad/0005_001108.wav,True,13.96663992715703
voxtral_cn,00666_0005_sad_0005_001388,0005,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0005\00666_0005_sad_0005_001388.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0005/Sad/0005_001388.wav,True,4.277354583553498
voxtral_cn,00667_0005_sad_0005_001318,0005,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0005\00667_0005_sad_0005_001318.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0005/Sad/0005_001318.wav,True,1.2824908323538764
voxtral_cn,00668_0005_sad_0005_001331,0005,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_CN\0005\00668_0005_sad_0005_001331.wav,/data1/lixiang/OpenS2S_dataset/ESD/CN/0005/Sad/0005_001331.wav,True,3.077327294335438
