sample_id,text_id,layer,semantic_emotion,prosody_emotion,pred_emotion,margin,logit_semantic,logit_prosody,win_semantic,win_prosody,win_other,generated_token,predicted_token,sanity_match,logit_neutral,logit_happy,logit_sad,logit_angry,logit_surprised
t020_surprised,t020,29,sad,surprised,surprised,10.0625,8.8125,18.875,0,1,0,Sur,The,False,8.125,3.859375,8.8125,2.9375,18.875
t020_surprised,t020,30,sad,surprised,surprised,8.1875,8.6875,16.875,0,1,0,Sur,The,False,7.75,6.65625,8.6875,5.59375,16.875
t020_surprised,t020,31,sad,surprised,surprised,7.75,9.125,16.875,0,1,0,Sur,The,False,12.0,6.84375,9.125,5.875,16.875
t020_surprised,t020,32,sad,surprised,surprised,7.625,10.125,17.75,0,1,0,Sur,The,False,12.0,7.25,10.125,6.71875,17.75
t020_surprised,t020,33,sad,surprised,surprised,20.1875,11.6875,31.875,0,1,0,Sur,The,False,11.0625,9.1875,11.6875,7.0,31.875
t020_surprised,t020,34,sad,surprised,surprised,9.5625,9.6875,19.25,0,1,0,Sur,The,False,9.5,6.6875,9.6875,6.6875,19.25
t020_surprised,t020,35,sad,surprised,surprised,12.25,30.0,42.25,0,1,0,Sur,The,False,35.75,31.125,30.0,31.0,42.25
t021_neutral,t021,0,sad,neutral,happy,-0.6875,2.203125,1.515625,0,0,1,The,The,True,1.515625,7.625,2.203125,-0.11621094,0.98046875
t021_neutral,t021,1,sad,neutral,happy,-2.1328125,3.40625,1.2734375,0,0,1,The,The,True,1.2734375,8.5625,3.40625,0.10546875,2.71875
t021_neutral,t021,2,sad,neutral,happy,-0.5625,4.28125,3.71875,0,0,1,The,The,True,3.71875,8.5625,4.28125,0.33398438,2.75
t021_neutral,t021,3,sad,neutral,happy,-2.53125,6.8125,4.28125,0,0,1,The,The,True,4.28125,8.6875,6.8125,2.140625,6.0625
t021_neutral,t021,4,sad,neutral,happy,-0.625,3.046875,2.421875,0,0,1,The,The,True,2.421875,4.78125,3.046875,3.015625,3.421875
t021_neutral,t021,5,sad,neutral,happy,-1.2304688,1.9609375,0.73046875,0,0,1,The,The,True,0.73046875,5.3125,1.9609375,3.25,3.921875
t021_neutral,t021,6,sad,neutral,happy,0.6640625,0.703125,1.3671875,0,0,1,The,The,True,1.3671875,6.28125,0.703125,2.375,3.390625
t021_neutral,t021,7,sad,neutral,happy,-0.27331543,0.29882812,0.025512695,0,0,1,The,The,True,0.025512695,6.84375,0.29882812,3.421875,3.453125
t021_neutral,t021,8,sad,neutral,happy,-0.16894531,0.25976562,0.09082031,0,0,1,The,The,True,0.09082031,6.34375,0.25976562,2.875,2.90625
t021_neutral,t021,9,sad,neutral,happy,-0.45214844,-0.17675781,-0.62890625,0,0,1,The,The,True,-0.62890625,6.03125,-0.17675781,2.265625,3.375
t021_neutral,t021,10,sad,neutral,happy,0.15625,-0.734375,-0.578125,0,0,1,The,The,True,-0.578125,6.34375,-0.734375,2.546875,3.09375
t021_neutral,t021,11,sad,neutral,happy,-1.3359375,-0.6171875,-1.953125,0,0,1,The,The,True,-1.953125,5.09375,-0.6171875,2.65625,3.234375
t021_neutral,t021,12,sad,neutral,happy,-1.3359375,-0.5078125,-1.84375,0,0,1,The,The,True,-1.84375,6.375,-0.5078125,1.34375,2.515625
t021_neutral,t021,13,sad,neutral,happy,-2.3066406,0.27539062,-2.03125,0,0,1,The,The,True,-2.03125,5.40625,0.27539062,0.859375,3.109375
t021_neutral,t021,14,sad,neutral,happy,-1.9179688,0.70703125,-1.2109375,0,0,1,The,The,True,-1.2109375,5.1875,0.70703125,0.80078125,3.375
t021_neutral,t021,15,sad,neutral,happy,-3.078125,0.96875,-2.109375,0,0,1,The,The,True,-2.109375,4.375,0.96875,0.5859375,3.03125
t021_neutral,t021,16,sad,neutral,happy,-2.1679688,0.44140625,-1.7265625,0,0,1,The,The,True,-1.7265625,3.96875,0.44140625,-0.92578125,2.21875
t021_neutral,t021,17,sad,neutral,happy,-0.68359375,-0.71484375,-1.3984375,0,0,1,The,The,True,-1.3984375,4.1875,-0.71484375,-0.14941406,1.8359375
t021_neutral,t021,18,sad,neutral,happy,-0.6953125,-1.0234375,-1.71875,0,0,1,The,The,True,-1.71875,4.34375,-1.0234375,0.59375,1.6328125
t021_neutral,t021,19,sad,neutral,happy,-1.8466797,-0.24707031,-2.09375,0,0,1,The,The,True,-2.09375,5.03125,-0.24707031,-0.07861328,0.859375
t021_neutral,t021,20,sad,neutral,happy,-1.7929688,-0.98828125,-2.78125,0,0,1,The,The,True,-2.78125,3.546875,-0.98828125,-2.078125,0.21289062
t021_neutral,t021,21,sad,neutral,happy,3.3359375,-2.21875,1.1171875,0,0,1,The,The,True,1.1171875,2.71875,-2.21875,-2.453125,0.5234375
t021_neutral,t021,22,sad,neutral,happy,1.6367188,-1.4375,0.19921875,0,0,1,The,The,True,0.19921875,2.28125,-1.4375,-2.328125,0.7890625
t021_neutral,t021,23,sad,neutral,happy,0.265625,3.109375,3.375,0,0,1,The,The,True,3.375,3.765625,3.109375,-1.515625,1.3515625
t021_neutral,t021,24,sad,neutral,sad,-6.609375,7.34375,0.734375,1,0,0,The,The,True,0.734375,4.0625,7.34375,-2.203125,-0.89453125
t021_neutral,t021,25,sad,neutral,sad,-7.4140625,8.875,1.4609375,1,0,0,The,The,True,1.4609375,2.578125,8.875,-0.31054688,-0.20898438
t021_neutral,t021,26,sad,neutral,sad,-9.03125,14.0,4.96875,1,0,0,The,The,True,4.96875,4.375,14.0,1.3125,2.09375
t021_neutral,t021,27,sad,neutral,sad,-9.78125,14.625,4.84375,1,0,0,The,The,True,4.84375,3.125,14.625,2.0625,3.78125
t021_neutral,t021,28,sad,neutral,sad,-8.34375,14.0625,5.71875,1,0,0,The,The,True,5.71875,2.84375,14.0625,2.953125,3.734375
t021_neutral,t021,29,sad,neutral,sad,-9.84375,15.8125,5.96875,1,0,0,The,The,True,5.96875,3.484375,15.8125,3.65625,5.03125
t021_neutral,t021,30,sad,neutral,sad,-12.03125,18.0,5.96875,1,0,0,The,The,True,5.96875,3.890625,18.0,4.6875,4.5
t021_neutral,t021,31,sad,neutral,sad,-8.0625,18.0,9.9375,1,0,0,The,The,True,9.9375,3.640625,18.0,4.65625,5.28125
t021_neutral,t021,32,sad,neutral,sad,-10.125,20.0,9.875,1,0,0,The,The,True,9.875,5.15625,20.0,4.21875,6.8125
t021_neutral,t021,33,sad,neutral,sad,-9.75,20.375,10.625,1,0,0,The,The,True,10.625,7.0625,20.375,4.1875,8.0625
t021_neutral,t021,34,sad,neutral,sad,-4.5,14.0625,9.5625,1,0,0,The,The,True,9.5625,4.1875,14.0625,3.5625,6.9375
t021_neutral,t021,35,sad,neutral,neutral,3.5,33.5,37.0,0,1,0,The,The,True,37.0,29.25,33.5,27.875,34.5
t021_happy,t021,0,sad,happy,happy,7.8164062,0.24609375,8.0625,0,1,0,The,The,True,1.5546875,8.0625,0.24609375,-0.07324219,1.1171875
t021_happy,t021,1,sad,happy,happy,6.828125,2.109375,8.9375,0,1,0,The,The,True,0.99609375,8.9375,2.109375,-0.36523438,2.375
t021_happy,t021,2,sad,happy,happy,5.203125,3.421875,8.625,0,1,0,The,The,True,3.59375,8.625,3.421875,-0.29492188,2.3125
t021_happy,t021,3,sad,happy,happy,2.90625,6.15625,9.0625,0,1,0,The,The,True,3.875,9.0625,6.15625,1.671875,5.25
t021_happy,t021,4,sad,happy,happy,2.53125,2.75,5.28125,0,1,0,The,The,True,2.453125,5.28125,2.75,3.078125,3.203125
t021_happy,t021,5,sad,happy,happy,4.234375,1.828125,6.0625,0,1,0,The,The,True,0.64453125,6.0625,1.828125,3.265625,3.90625
t021_happy,t021,6,sad,happy,happy,6.2226562,0.30859375,6.53125,0,1,0,The,The,True,1.1640625,6.53125,0.30859375,2.625,3.453125
t021_happy,t021,7,sad,happy,happy,7.1220703,0.06542969,7.1875,0,1,0,The,The,True,-0.052246094,7.1875,0.06542969,3.609375,3.5
t021_happy,t021,8,sad,happy,happy,6.611328,0.13867188,6.75,0,1,0,The,The,True,0.03564453,6.75,0.13867188,2.984375,3.078125
t021_happy,t021,9,sad,happy,happy,6.623047,-0.24804688,6.375,0,1,0,The,The,True,-0.83984375,6.375,-0.24804688,2.453125,3.171875
t021_happy,t021,10,sad,happy,happy,7.046875,-0.546875,6.5,0,1,0,The,The,True,-0.546875,6.5,-0.546875,2.5625,2.9375
t021_happy,t021,11,sad,happy,happy,5.9648438,-0.58984375,5.375,0,1,0,The,The,True,-1.828125,5.375,-0.58984375,2.78125,3.234375
t021_happy,t021,12,sad,happy,happy,6.9941406,-0.30664062,6.6875,0,1,0,The,The,True,-1.6640625,6.6875,-0.30664062,1.578125,2.40625
t021_happy,t021,13,sad,happy,happy,5.3085938,0.37890625,5.6875,0,1,0,The,The,True,-1.890625,5.6875,0.37890625,1.1171875,2.890625
t021_happy,t021,14,sad,happy,happy,4.5820312,0.94921875,5.53125,0,1,0,The,The,True,-1.390625,5.53125,0.94921875,0.94140625,2.984375
t021_happy,t021,15,sad,happy,happy,3.7734375,1.1328125,4.90625,0,1,0,The,The,True,-2.0,4.90625,1.1328125,0.80078125,2.78125
t021_happy,t021,16,sad,happy,happy,3.78125,0.6875,4.46875,0,1,0,The,The,True,-1.796875,4.46875,0.6875,-0.74609375,2.25
t021_happy,t021,17,sad,happy,happy,5.3085938,-0.52734375,4.78125,0,1,0,The,The,True,-1.296875,4.78125,-0.52734375,-0.12597656,1.8671875
t021_happy,t021,18,sad,happy,happy,5.953125,-1.171875,4.78125,0,1,0,The,The,True,-1.3671875,4.78125,-1.171875,0.6640625,1.4765625
t021_happy,t021,19,sad,happy,happy,6.9609375,-1.1171875,5.84375,0,1,0,The,The,True,-1.6328125,5.84375,-1.1171875,0.32617188,0.9609375
t021_happy,t021,20,sad,happy,happy,5.875,-2.34375,3.53125,0,1,0,The,The,True,-2.796875,3.53125,-2.34375,-1.578125,-0.36328125
t021_happy,t021,21,sad,happy,happy,7.453125,-3.53125,3.921875,0,1,0,The,The,True,0.58984375,3.921875,-3.53125,-2.234375,0.24609375
t021_happy,t021,22,sad,happy,happy,5.796875,-2.296875,3.5,0,1,0,The,The,True,0.296875,3.5,-2.296875,-2.578125,1.15625
t021_happy,t021,23,sad,happy,happy,3.625,2.0625,5.6875,0,1,0,The,The,True,4.46875,5.6875,2.0625,-1.8671875,1.609375
t021_happy,t021,24,sad,happy,happy,0.6875,5.71875,6.40625,0,1,0,The,The,True,1.6328125,6.40625,5.71875,-2.84375,0.01953125
t021_happy,t021,25,sad,happy,sad,-2.21875,7.5,5.28125,1,0,0,The,The,True,3.0625,5.28125,7.5,-0.80078125,1.25
t021_happy,t021,26,sad,happy,sad,-2.125,11.4375,9.3125,1,0,0,The,The,True,5.15625,9.3125,11.4375,2.015625,4.03125
t021_happy,t021,27,sad,happy,sad,-3.6875,12.5,8.8125,1,0,0,The,The,True,5.5,8.8125,12.5,2.625,5.1875
t021_happy,t021,28,sad,happy,sad,-2.9375,12.4375,9.5,1,0,0,The,The,True,6.09375,9.5,12.4375,3.296875,5.40625
t021_happy,t021,29,sad,happy,sad,-2.1875,14.875,12.6875,1,0,0,The,The,True,5.71875,12.6875,14.875,4.0,12.0625
t021_happy,t021,30,sad,happy,sad,-0.75,15.875,15.125,1,0,0,The,The,True,4.84375,15.125,15.875,5.0625,11.125
t021_happy,t021,31,sad,happy,sad,-1.5625,15.875,14.3125,1,0,0,The,The,True,8.375,14.3125,15.875,5.15625,11.6875
t021_happy,t021,32,sad,happy,sad,-3.4375,18.375,14.9375,1,0,0,The,The,True,8.1875,14.9375,18.375,4.96875,12.9375
t021_happy,t021,33,sad,happy,surprised,-0.75,18.25,17.5,0,0,1,The,The,True,7.5,17.5,18.25,5.0625,21.75
t021_happy,t021,34,sad,happy,surprised,-1.125,13.25,12.125,0,0,1,The,The,True,6.6875,12.125,13.25,4.71875,15.4375
t021_happy,t021,35,sad,happy,surprised,3.75,32.75,36.5,0,0,1,The,The,True,34.0,36.5,32.75,28.625,40.5
t021_angry,t021,0,sad,angry,happy,0.1796875,0.37109375,0.55078125,0,0,1,The,The,True,1.1171875,7.375,0.37109375,0.55078125,0.42578125
t021_angry,t021,1,sad,angry,happy,-1.9765625,2.203125,0.2265625,0,0,1,The,The,True,0.92578125,8.75,2.203125,0.2265625,1.6953125
t021_angry,t021,2,sad,angry,happy,-3.1171875,3.453125,0.3359375,0,0,1,The,The,True,3.484375,8.5,3.453125,0.3359375,1.7265625
t021_angry,t021,3,sad,angry,happy,-3.734375,6.09375,2.359375,0,0,1,The,The,True,3.8125,8.6875,6.09375,2.359375,4.90625
t021_angry,t021,4,sad,angry,happy,0.734375,2.59375,3.328125,0,0,1,The,The,True,2.484375,5.0625,2.59375,3.328125,2.625
t021_angry,t021,5,sad,angry,happy,1.9140625,1.6171875,3.53125,0,0,1,The,The,True,0.7109375,5.78125,1.6171875,3.53125,3.265625
t021_angry,t021,6,sad,angry,happy,2.453125,0.28125,2.734375,0,0,1,The,The,True,1.203125,6.4375,0.28125,2.734375,2.875
t021_angry,t021,7,sad,angry,happy,3.7486649,0.001335144,3.75,0,0,1,The,The,True,0.07910156,6.96875,0.001335144,3.75,2.953125
t021_angry,t021,8,sad,angry,happy,3.0749512,-0.012451172,3.0625,0,0,1,The,The,True,-0.034179688,6.46875,-0.012451172,3.0625,2.515625
t021_angry,t021,9,sad,angry,happy,2.921875,-0.515625,2.40625,0,0,1,The,The,True,-0.8359375,6.0625,-0.515625,2.40625,2.640625
t021_angry,t021,10,sad,angry,happy,3.34375,-0.765625,2.578125,0,0,1,The,The,True,-0.59765625,6.34375,-0.765625,2.578125,2.421875
t021_angry,t021,11,sad,angry,happy,3.5,-0.6875,2.8125,0,0,1,The,The,True,-1.84375,5.09375,-0.6875,2.8125,2.796875
t021_angry,t021,12,sad,angry,happy,1.9472656,-0.32226562,1.625,0,0,1,The,The,True,-1.7265625,6.5,-0.32226562,1.625,2.0625
t021_angry,t021,13,sad,angry,happy,0.75,0.34375,1.09375,0,0,1,The,The,True,-1.7890625,5.46875,0.34375,1.09375,2.609375
t021_angry,t021,14,sad,angry,happy,0.27734375,0.81640625,1.09375,0,0,1,The,The,True,-1.171875,5.375,0.81640625,1.09375,2.609375
t021_angry,t021,15,sad,angry,happy,-0.203125,0.98046875,0.77734375,0,0,1,The,The,True,-1.7578125,4.46875,0.98046875,0.77734375,2.375
t021_angry,t021,16,sad,angry,happy,-1.1835938,0.44140625,-0.7421875,0,0,1,The,The,True,-1.5390625,4.03125,0.44140625,-0.7421875,1.78125
t021_angry,t021,17,sad,angry,happy,0.71484375,-0.74609375,-0.03125,0,0,1,The,The,True,-1.28125,4.4375,-0.74609375,-0.03125,1.3984375
t021_angry,t021,18,sad,angry,happy,1.8203125,-1.0625,0.7578125,0,0,1,The,The,True,-1.6328125,4.40625,-1.0625,0.7578125,1.3203125
t021_angry,t021,19,sad,angry,happy,0.74609375,-0.49414062,0.25195312,0,0,1,The,The,True,-1.796875,4.9375,-0.49414062,0.25195312,0.85546875
t021_angry,t021,20,sad,angry,happy,-0.0546875,-1.5546875,-1.609375,0,0,1,The,The,True,-2.6875,2.9375,-1.5546875,-1.609375,-0.26757812
t021_angry,t021,21,sad,angry,happy,0.8125,-2.828125,-2.015625,0,0,1,The,The,True,0.6328125,2.609375,-2.828125,-2.015625,0.32617188
t021_angry,t021,22,sad,angry,happy,-0.328125,-2.015625,-2.34375,0,0,1,The,The,True,-0.34570312,2.25,-2.015625,-2.34375,0.765625
t021_angry,t021,23,sad,angry,happy,-3.9140625,1.9765625,-1.9375,0,0,1,The,The,True,2.90625,3.4375,1.9765625,-1.9375,1.8984375
t021_angry,t021,24,sad,angry,sad,-8.671875,5.875,-2.796875,1,0,0,The,The,True,0.049804688,3.734375,5.875,-2.796875,0.25195312
t021_angry,t021,25,sad,angry,sad,-9.0859375,8.0,-1.0859375,1,0,0,The,The,True,1.5625,2.8125,8.0,-1.0859375,2.046875
t021_angry,t021,26,sad,angry,sad,-10.609375,12.625,2.015625,1,0,0,The,The,True,2.75,5.46875,12.625,2.015625,4.84375
t021_angry,t021,27,sad,angry,sad,-10.609375,13.4375,2.828125,1,0,0,The,The,True,2.890625,4.09375,13.4375,2.828125,6.03125
t021_angry,t021,28,sad,angry,sad,-9.203125,13.125,3.921875,1,0,0,The,The,True,3.96875,4.71875,13.125,3.921875,5.8125
t021_angry,t021,29,sad,angry,surprised,-9.9375,14.375,4.4375,0,0,1,The,The,True,3.96875,5.34375,14.375,4.4375,15.625
t021_angry,t021,30,sad,angry,sad,-10.4375,15.5,5.0625,1,0,0,The,The,True,2.84375,6.40625,15.5,5.0625,13.75
t021_angry,t021,31,sad,angry,sad,-10.375,15.4375,5.0625,1,0,0,The,The,True,5.65625,6.59375,15.4375,5.0625,13.8125
t021_angry,t021,32,sad,angry,sad,-12.96875,17.5,4.53125,1,0,0,The,The,True,5.9375,7.625,17.5,4.53125,14.9375
t021_angry,t021,33,sad,angry,surprised,-12.5625,17.5,4.9375,0,0,1,The,The,True,5.5,9.0,17.5,4.9375,24.125
t021_angry,t021,34,sad,angry,surprised,-8.84375,13.1875,4.34375,0,0,1,The,The,True,4.90625,5.875,13.1875,4.34375,16.75
t021_angry,t021,35,sad,angry,surprised,-4.25,32.75,28.5,0,0,1,The,The,True,31.875,30.875,32.75,28.5,41.0
t021_surprised,t021,0,sad,surprised,happy,-1.0351562,1.5,0.46484375,0,0,1,The,The,True,1.2421875,7.40625,1.5,0.203125,0.46484375
t021_surprised,t021,1,sad,surprised,happy,-1.359375,3.078125,1.71875,0,0,1,The,The,True,0.86328125,8.6875,3.078125,0.10595703,1.71875
t021_surprised,t021,2,sad,surprised,happy,-2.9296875,4.625,1.6953125,0,0,1,The,The,True,3.53125,8.625,4.625,0.28515625,1.6953125
t021_surprised,t021,3,sad,surprised,happy,-2.09375,7.0,4.90625,0,0,1,The,The,True,4.09375,8.6875,7.0,2.515625,4.90625
t021_surprised,t021,4,sad,surprised,happy,-0.21875,3.234375,3.015625,0,0,1,The,The,True,2.546875,5.21875,3.234375,3.328125,3.015625
t021_surprised,t021,5,sad,surprised,happy,1.5,1.96875,3.46875,0,0,1,The,The,True,0.640625,6.03125,1.96875,3.5,3.46875
t021_surprised,t021,6,sad,surprised,happy,2.5429688,0.55078125,3.09375,0,0,1,The,The,True,1.09375,6.71875,0.55078125,2.90625,3.09375
t021_surprised,t021,7,sad,surprised,happy,2.8515625,0.3671875,3.21875,0,0,1,The,The,True,-0.091796875,7.25,0.3671875,3.8125,3.21875
t021_surprised,t021,8,sad,surprised,happy,2.4335938,0.37890625,2.8125,0,0,1,The,The,True,-0.08544922,6.6875,0.37890625,3.203125,2.8125
t021_surprised,t021,9,sad,surprised,happy,3.1816406,-0.025390625,3.15625,0,0,1,The,The,True,-0.78125,6.3125,-0.025390625,2.453125,3.15625
t021_surprised,t021,10,sad,surprised,happy,3.296875,-0.46875,2.828125,0,0,1,The,The,True,-0.57421875,6.5,-0.46875,2.625,2.828125
t021_surprised,t021,11,sad,surprised,happy,3.6230469,-0.48242188,3.140625,0,0,1,The,The,True,-1.828125,5.25,-0.48242188,2.796875,3.140625
t021_surprised,t021,12,sad,surprised,happy,2.703125,-0.234375,2.46875,0,0,1,The,The,True,-1.890625,6.75,-0.234375,1.515625,2.46875
t021_surprised,t021,13,sad,surprised,happy,2.5742188,0.50390625,3.078125,0,0,1,The,The,True,-1.984375,5.65625,0.50390625,1.0,3.078125
t021_surprised,t021,14,sad,surprised,happy,2.09375,1.015625,3.109375,0,0,1,The,The,True,-1.3671875,5.4375,1.015625,1.0703125,3.109375
t021_surprised,t021,15,sad,surprised,happy,1.6328125,1.2421875,2.875,0,0,1,The,The,True,-1.953125,4.6875,1.2421875,0.82421875,2.875
t021_surprised,t021,16,sad,surprised,happy,1.4609375,0.8515625,2.3125,0,0,1,The,The,True,-1.7578125,4.25,0.8515625,-0.7265625,2.3125
t021_surprised,t021,17,sad,surprised,happy,2.2675781,-0.34570312,1.921875,0,0,1,The,The,True,-1.3125,4.375,-0.34570312,-0.057128906,1.921875
t021_surprised,t021,18,sad,surprised,happy,2.5390625,-0.84375,1.6953125,0,0,1,The,The,True,-1.78125,4.34375,-0.84375,0.68359375,1.6953125
t021_surprised,t021,19,sad,surprised,happy,1.7363281,-0.47851562,1.2578125,0,0,1,The,The,True,-2.546875,4.8125,-0.47851562,-0.011657715,1.2578125
t021_surprised,t021,20,sad,surprised,happy,1.7255859,-1.5234375,0.20214844,0,0,1,The,The,True,-3.171875,2.96875,-1.5234375,-1.953125,0.20214844
t021_surprised,t021,21,sad,surprised,happy,3.0878906,-2.671875,0.41601562,0,0,1,The,The,True,-0.43359375,2.421875,-2.671875,-2.515625,0.41601562
t021_surprised,t021,22,sad,surprised,happy,2.2070312,-1.46875,0.73828125,0,0,1,The,The,True,-1.3203125,2.140625,-1.46875,-2.25,0.73828125
t021_surprised,t021,23,sad,surprised,sad,-2.40625,3.640625,1.234375,1,0,0,The,The,True,1.3359375,3.390625,3.640625,-1.8203125,1.234375
t021_surprised,t021,24,sad,surprised,sad,-8.484375,7.8125,-0.671875,1,0,0,The,The,True,-2.046875,3.53125,7.8125,-2.5625,-0.671875
t021_surprised,t021,25,sad,surprised,sad,-9.255859,9.0,-0.25585938,1,0,0,The,The,True,-0.57421875,1.9453125,9.0,-0.95703125,-0.25585938
t021_surprised,t021,26,sad,surprised,sad,-12.3125,14.4375,2.125,1,0,0,The,The,True,0.21484375,3.59375,14.4375,1.625,2.125
t021_surprised,t021,27,sad,surprised,sad,-11.625,15.375,3.75,1,0,0,The,The,True,0.1640625,3.234375,15.375,2.5625,3.75
t021_surprised,t021,28,sad,surprised,sad,-11.859375,15.375,3.515625,1,0,0,The,The,True,1.3125,3.328125,15.375,3.4375,3.515625
t021_surprised,t021,29,sad,surprised,sad,-10.625,17.875,7.25,1,0,0,The,The,True,1.25,3.953125,17.875,4.125,7.25
t021_surprised,t021,30,sad,surprised,sad,-14.0,20.875,6.875,1,0,0,The,The,True,0.96484375,4.84375,20.875,5.125,6.875
t021_surprised,t021,31,sad,surprised,sad,-12.375,19.875,7.5,1,0,0,The,The,True,4.34375,4.59375,19.875,4.9375,7.5
t021_surprised,t021,32,sad,surprised,sad,-12.5625,21.5,8.9375,1,0,0,The,The,True,4.84375,6.0625,21.5,4.375,8.9375
t021_surprised,t021,33,sad,surprised,sad,-10.25,22.5,12.25,1,0,0,The,The,True,5.625,7.78125,22.5,4.65625,12.25
t021_surprised,t021,34,sad,surprised,sad,-5.125,15.375,10.25,1,0,0,The,The,True,4.9375,4.78125,15.375,3.859375,10.25
t021_surprised,t021,35,sad,surprised,surprised,3.5,34.5,38.0,0,1,0,The,The,True,32.75,30.25,34.5,28.375,38.0
t022_neutral,t022,0,sad,neutral,happy,-1.046875,2.3125,1.265625,0,0,1,The,The,True,1.265625,7.09375,2.3125,-0.51171875,0.2734375
t022_neutral,t022,1,sad,neutral,happy,-2.46875,3.21875,0.75,0,0,1,The,The,True,0.75,7.96875,3.21875,-0.640625,1.7890625
t022_neutral,t022,2,sad,neutral,happy,-1.0625,4.65625,3.59375,0,0,1,The,The,True,3.59375,7.71875,4.65625,-0.091796875,2.59375
t022_neutral,t022,3,sad,neutral,happy,-3.4375,7.5,4.0625,0,0,1,The,The,True,4.0625,8.0625,7.5,1.7265625,6.53125
t022_neutral,t022,4,sad,neutral,happy,-0.96875,3.296875,2.328125,0,0,1,The,The,True,2.328125,4.125,3.296875,2.765625,3.6875
t022_neutral,t022,5,sad,neutral,happy,-2.0332031,2.25,0.21679688,0,0,1,The,The,True,0.21679688,5.0,2.25,3.015625,4.125
t022_neutral,t022,6,sad,neutral,happy,-0.2890625,1.09375,0.8046875,0,0,1,The,The,True,0.8046875,5.96875,1.09375,2.1875,3.484375
t022_neutral,t022,7,sad,neutral,happy,-1.1445312,0.77734375,-0.3671875,0,0,1,The,The,True,-0.3671875,6.53125,0.77734375,3.140625,3.59375
t022_neutral,t022,8,sad,neutral,happy,-1.0507812,0.65625,-0.39453125,0,0,1,The,The,True,-0.39453125,6.0,0.65625,2.765625,3.203125
t022_neutral,t022,9,sad,neutral,happy,-1.5390625,0.421875,-1.1171875,0,0,1,The,The,True,-1.1171875,5.6875,0.421875,1.859375,3.46875
t022_neutral,t022,10,sad,neutral,happy,-0.70703125,-0.29296875,-1.0,0,0,1,The,The,True,-1.0,6.125,-0.29296875,2.140625,2.984375
t022_neutral,t022,11,sad,neutral,happy,-1.9921875,-0.4140625,-2.40625,0,0,1,The,The,True,-2.40625,4.9375,-0.4140625,2.4375,3.140625
t022_neutral,t022,12,sad,neutral,happy,-1.6992188,-0.62890625,-2.328125,0,0,1,The,The,True,-2.328125,6.1875,-0.62890625,1.28125,2.484375
t022_neutral,t022,13,sad,neutral,happy,-2.2558594,-0.27539062,-2.53125,0,0,1,The,The,True,-2.53125,4.84375,-0.27539062,0.6796875,2.765625
t022_neutral,t022,14,sad,neutral,happy,-2.0898438,0.39453125,-1.6953125,0,0,1,The,The,True,-1.6953125,4.78125,0.39453125,0.56640625,3.09375
t022_neutral,t022,15,sad,neutral,happy,-3.0546875,0.7421875,-2.3125,0,0,1,The,The,True,-2.3125,3.96875,0.7421875,0.31640625,2.921875
t022_neutral,t022,16,sad,neutral,happy,-2.7148438,0.88671875,-1.828125,0,0,1,The,The,True,-1.828125,3.8125,0.88671875,-1.3203125,2.359375
t022_neutral,t022,17,sad,neutral,happy,-1.2246094,-0.32226562,-1.546875,0,0,1,The,The,True,-1.546875,4.3125,-0.32226562,-0.5390625,1.875
t022_neutral,t022,18,sad,neutral,happy,-1.0234375,-0.796875,-1.8203125,0,0,1,The,The,True,-1.8203125,4.4375,-0.796875,0.2734375,1.5390625
t022_neutral,t022,19,sad,neutral,happy,-2.5175781,0.22070312,-2.296875,0,0,1,The,The,True,-2.296875,5.40625,0.22070312,-0.063964844,0.625
t022_neutral,t022,20,sad,neutral,happy,-1.59375,-0.796875,-2.390625,0,0,1,The,The,True,-2.390625,4.09375,-0.796875,-1.875,-0.095703125
t022_neutral,t022,21,sad,neutral,happy,3.3125,-1.71875,1.59375,0,0,1,The,The,True,1.59375,2.890625,-1.71875,-2.390625,0.60546875
t022_neutral,t022,22,sad,neutral,happy,1.9335938,-1.0078125,0.92578125,0,0,1,The,The,True,0.92578125,3.125,-1.0078125,-1.3203125,1.0
t022_neutral,t022,23,sad,neutral,neutral,1.765625,2.453125,4.21875,0,1,0,The,The,True,4.21875,4.09375,2.453125,-1.21875,1.2890625
t022_neutral,t022,24,sad,neutral,sad,-3.3125,5.78125,2.46875,1,0,0,The,The,True,2.46875,4.0625,5.78125,-2.609375,-0.22851562
t022_neutral,t022,25,sad,neutral,sad,-2.625,6.15625,3.53125,1,0,0,The,The,True,3.53125,2.078125,6.15625,-1.2890625,-0.19238281
t022_neutral,t022,26,sad,neutral,sad,-2.0625,10.625,8.5625,1,0,0,The,The,True,8.5625,2.84375,10.625,-0.6015625,2.03125
t022_neutral,t022,27,sad,neutral,sad,-1.75,10.9375,9.1875,1,0,0,The,The,True,9.1875,2.265625,10.9375,0.15527344,3.78125
t022_neutral,t022,28,sad,neutral,sad,-1.5,11.0625,9.5625,1,0,0,The,The,True,9.5625,2.140625,11.0625,1.5703125,2.796875
t022_neutral,t022,29,sad,neutral,sad,-4.0,13.5625,9.5625,1,0,0,The,The,True,9.5625,3.1875,13.5625,2.046875,5.25
t022_neutral,t022,30,sad,neutral,sad,-5.0625,15.875,10.8125,1,0,0,The,The,True,10.8125,4.1875,15.875,3.515625,4.65625
